id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m
08f2a33d8a51d4760329317cd74b00e2,The Law Offices of James A. Miller,wills_trusts_and_probate,MA,4,no_building,4,no_building,42.276826,-71.801832,42.276826,-71.801832,0.3,No dedicated commercial structure is visible at the address; it appears to be part of a larger complex without a clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"108 Grove St Ste 5, Worcester, MA, 01605, US",0.0,0.0,0.0
08f29ac92e99909103e223a2f859e8ea,Manzanita Village Residence Hall,accommodation,,1,standard_commercial,1b,large_standalone,34.4092917,-119.8532511,34.4092917,-119.8532511,1.0,"The current pin is already at the main customer entrance of Manzanita Village Residence Hall, which is the appropriate location for pedestrian entry.",gpt-4o-mini,34.4092917,-119.8532511,1.0,34.40909696735509,-119.8532511,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Manzanita Village Residence Hall.,both,,,,,,"6130 Ocean Rd, 93117, US",0.0,0.0,0.0
08f44a1ab24e66b1036d663420d893f1,Davteks Enterprises,web_designer,FL,4,no_building,4,no_building,25.9257929,-80.3006739,25.9257929,-80.3006739,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"6073 NW 167th St, Hialeah, FL, 33015-4314, US",0.0,0.0,0.0
08f26e9cc05b33ad0347c63022c106a7,Tienda La Chiquita,grocery_store,AR,1,standard_commercial,1b,large_standalone,35.4359349,-94.3477201,35.4359349,-94.3477201,1.0,"The current pin is already located at the main customer entrance of Tienda La Chiquita, which is the storefront door facing the street.",gpt-4o-mini,35.4359349,-94.3477201,1.0,35.4359349,-94.3477201,0.2,The property appears to be a pedestrian-only urban storefront with no visible vehicle entry points.,shared,,,,,,"1107 Walnut St, Van Buren, AR, 72956-5240, US",0.0,0.0,0.0
08f26c93509857990360cded735db3fa,Adjusting Sails Dirtworks,home_decor,TX,1,standard_commercial,1c,small_urban_storefront,32.3283982,-95.3299784,32.328425397374644,-95.32974236668639,0.9,"The identified entrance is on the street-facing facade, marked by a door and signage, indicating it is the main customer entry.",gpt-4o-mini,32.328425397374644,-95.32974236668639,0.9,32.3283982,-95.3299784,0.3,"The property appears to have multiple entries, but the primary vehicle entry is not clearly visible from the current pin location. The center is marked with low confidence due to uncertainty in identifying a specific entry point.",both,,,,,,"2461 Mosaic Way, Tyler, TX, 75701, US",22.382783667057666,22.407960083702424,25.23009453951609
08f260e760cdd70b034989ad3ce70c85,Cattlett Photography & Design,professional_services,NE,4,no_building,4,no_building,41.4417024,-96.4964933,41.4417024,-96.4964933,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"1306 N Park Ave, Fremont, NE, 68025-4161, US",0.0,0.0,0.0
08f44e294cd3364c0382b2f6512c404f,Sonny's BBQ,barbecue_restaurant,FL,1,standard_commercial,1c,small_urban_storefront,30.4305118,-84.2260231,30.4305118,-84.2260231,1.0,"The current pin is already at the main customer entrance of Sonny's BBQ, which is the storefront door facing the street.",gpt-4o-mini,30.4305118,-84.2260231,1.0,30.43030828167547,-84.2260231,0.9,"The primary vehicle entry point is located on the right side of the property, where the driveway leads into the parking lot from the road.",both,,,,,,"3101 Dick Wilson Blvd, Tallahassee, FL, 32301-5134, US",0.0,0.0,0.0
08f2832ab25a908803b70bdcac2e41e5,Tommy Bahama,clothing_store,CA,1,standard_commercial,1c,small_urban_storefront,38.77302,-121.270356,38.77302,-121.270356,1.0,"The current pin is already at the main customer entrance of the Tommy Bahama store, as it is positioned at the storefront door facing the street.",gpt-4o-mini,38.77302,-121.270356,1.0,38.77302,-121.270356,0.2,The property appears to be part of a larger shopping complex with no clearly defined vehicle entry point visible from the road. The center point is marked with low confidence due to the lack of a specific driveway or parking lot entrance.,shared,,,,,,"1151 Galleria Blvd, Roseville, CA, 95678-1937, US",0.0,0.0,0.0
08f2a95d5e9131ac037ec64d69e580e9,REBEL Convenience Stores,convenience_store,OH,1,standard_commercial,1c,small_urban_storefront,40.6814294,-82.5682994,40.6814294,-82.5682994,1.0,"The current pin is already at the main customer entrance of the REBEL Convenience Stores, which is the storefront door facing the street.",gpt-4o-mini,40.6814294,-82.5682994,1.0,40.6814294,-82.5682994,0.2,"The image shows a convenience store with no visible driveway or parking lot entry from the road, indicating a pedestrian-only access.",shared,,,,,,"2827 Lexington Ave, Mansfield, OH, 44904, US",0.0,0.0,0.0
08f28308136f64ac0317e8ab4b16bfa9,African Rainbow Fashions & Gift Shop,flowers_and_gifts_shop,CA,1,standard_commercial,1c,small_urban_storefront,37.839751,-122.2693332,37.839751,-122.2693332,1.0,"The current pin is already at the main customer entrance of the African Rainbow Fashions & Gift Shop, which is the storefront door facing the street.",gpt-4o-mini,37.839751,-122.2693332,1.0,37.839751,-122.2693332,0.2,The property appears to be a pedestrian-only storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"787 55th St, Oakland, CA, 94609-1603, US",0.0,0.0,0.0
08f444b02850455e0324be5ab53ac719,Redbox,video_and_video_game_rentals,AR,1,standard_commercial,1c,small_urban_storefront,34.4741678,-93.0592051,34.4741678,-93.0592051,1.0,"The current pin is already at the main customer entrance of the Redbox location, which is facing the street.",gpt-4o-mini,34.4741678,-93.0592051,1.0,34.47397321850923,-93.0592051,0.9,"The primary vehicle entry point is visible as a driveway leading into the parking lot from Central Ave, located directly in front of the Redbox property.",both,,,,,,"3341 Central Ave, Hot Springs, AR, 71913, US",0.0,0.0,0.0
08f2649acc050b2b03e9e5bbdd7d0007,Lenae's Place,bar,AL,1,standard_commercial,1c,small_urban_storefront,34.7383287,-86.6006242,34.7383287,-86.6006242,1.0,"The current pin is already at the main entrance of Lenae's Place, which is the storefront door facing the street.",gpt-4o-mini,34.7383287,-86.6006242,1.0,34.73813473654885,-86.6006242,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of Lenae's Place.,both,,,,,,"2011 Cox Ave NW, Huntsville, AL, 35816-2501, US",0.0,0.0,0.0
08f268cda8bb30a503ad8a37f8205e85,Park Burger - Park and Co. Uptown,pub,CO,1,standard_commercial,1c,small_urban_storefront,39.7434221,-104.9813748,39.7434221,-104.9813748,1.0,"The current pin is already at the main customer entrance of Park Burger - Park and Co. Uptown, which is facing the street.",gpt-4o-mini,39.7434221,-104.9813748,1.0,39.7434221,-104.9813748,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"439 E 17th Ave, Denver, CO, 80203, US",0.0,0.0,0.0
08f26c937305549d03c942a51ae56607,Adams Design Service,architectural_designer,TX,1,standard_commercial,1c,small_urban_storefront,32.347486,-95.301468,32.347486,-95.301468,1.0,"The current pin is already at the main customer entrance of Adams Design Service, which is the storefront door facing the street.",gpt-4o-mini,32.347486,-95.301468,1.0,32.347286594647876,-95.301468,0.8,"The primary vehicle entry point is located to the south of the building, where the driveway cut is visible from the road.",both,,,,,,"115 University Pl, Tyler, TX, 75702-7326, US",0.0,0.0,0.0
08f2749aa30b015a03e91fbd36bca8f5,Fiesta Ranchera,texmex_restaurant,MI,1,standard_commercial,1c,small_urban_storefront,41.8731109,-84.0288419,41.8731109,-84.0288419,1.0,"The current pin is already at the main customer entrance of Fiesta Ranchera, as it is positioned at the storefront door facing the street.",gpt-4o-mini,41.8731109,-84.0288419,1.0,41.8729351437221,-84.0288419,0.9,"The entry point is identified at the southern edge of the parking lot, where vehicles can turn off the road to access the restaurant's parking area.",both,,,,,,"1675 E US Highway 223, Adrian, MI, 49221-4454, US",0.0,0.0,0.0
08f2aad73171bda103948520c7221852,Not Too Shabby,flowers_and_gifts_shop,DE,1,standard_commercial,1c,small_urban_storefront,38.9142725,-75.4398794,38.9142725,-75.4398794,1.0,"The current pin is already at the main customer entrance of the shop, which is the storefront door facing the street.",gpt-4o-mini,38.9142725,-75.4398794,1.0,38.91408884561852,-75.4398794,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of the shop.,both,,,,,,"614 NW Front St, Milford, DE, 19963-1033, US",0.0,0.0,0.0
08f2696ab2804b1a03a53b5d27e7a643,Blaze Digital Marketing,e_commerce_service,UT,1,standard_commercial,1c,small_urban_storefront,40.755958,-111.8909809,40.755958,-111.8909809,1.0,"The current pin is already at the main customer entrance of Blaze Digital Marketing, as it is positioned at the storefront door facing the street.",gpt-4o-mini,40.755958,-111.8909809,1.0,40.755958,-111.8909809,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"611 S Main St, Salt Lake City, UT, 84111, US",0.0,0.0,0.0
08f2664ca14a0a1d03f40488010bed03,"AJ Convenience, Kratom, THC, Vape & Cigar & Tobacco",tobacco_shop,IL,1,standard_commercial,1c,small_urban_storefront,41.9245333,-87.7122611,41.9245333,-87.7122611,1.0,"The current pin is already at the main customer entrance of the business, which is the storefront door facing the street.",gpt-4o-mini,41.9245333,-87.7122611,1.0,41.9245333,-87.7122611,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry.,shared,,,,,,"3401 W Fullerton Ave, Chicago, IL, 60647-2415, US",0.0,0.0,0.0
08f26c860395a59a03ddcbf0ee7b587f,Tom Thumb,grocery_store,TX,1,standard_commercial,1b,large_standalone,32.9705084,-96.9920707,32.97062541201699,-96.99183466668639,0.9,"The identified location is the main customer entrance of Tom Thumb, facing the street, as indicated by the storefront door and signage.",gpt-4o-mini,32.97062541201699,-96.99183466668639,0.9,32.97031037966355,-96.9920707,0.9,"The identified entry point is the main driveway leading into the parking lot, which is the most visible and accessible entry for vehicles from the road.",both,,,,,,"106 N Denton Tap Rd, Coppell, TX, 75019-2136, US",25.575755018273306,25.604522927625474,35.069386983252755
08f44131b0c7674e03a263e470161737,Quality Mirrors of Naples,home_goods_store,FL,1,standard_commercial,1c,small_urban_storefront,26.2139367,-81.7769123,26.2139367,-81.7769123,1.0,"The current pin is already located at the main customer entrance of Quality Mirrors of Naples, as it is positioned at the storefront door facing the street.",gpt-4o-mini,26.2139367,-81.7769123,1.0,26.2139367,-81.7769123,0.2,The property appears to be a commercial area with multiple buildings and no clearly defined driveway or parking lot entry visible from the road.,shared,,,,,,"5534 Yahl St, Naples, FL, 34109-1908, US",0.0,0.0,0.0
08f2b8ab65159d0c0314f7c06786a2b4,Freddy's Diner,diner,NY,1,standard_commercial,1c,small_urban_storefront,43.4832063,-75.3366359,43.4832063,-75.3366359,1.0,"The current pin is already at the main customer entrance of Freddy's Diner, which is the storefront door facing the street.",gpt-4o-mini,43.4832063,-75.3366359,1.0,43.483035039868774,-75.3366359,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Freddy's Diner.,both,,,,,,"101 Ford St, Boonville, NY, 13309-1203, US",0.0,0.0,0.0
08f266d3704eab560309b6ff63d0c46f,Kroger,supermarket,KY,1,standard_commercial,1b,large_standalone,37.9547512,-84.5360783,37.95490347304034,-84.53584226668639,0.9,"The identified location is the main customer entrance of the Kroger supermarket, facing the street, as indicated by the storefront and door openings.",gpt-4o-mini,37.95490347304034,-84.53584226668639,0.9,37.95456508850625,-84.5360783,0.9,"The primary vehicle entry point is located on the east side of the property, where the driveway leads into the parking lot from E Brannon Rd.",both,,,,,,"200 E Brannon Rd, Nicholasville, KY, 40356-8059, US",26.738737483066668,26.768813527685417,37.66894486044428
08f44131b6312c06031fcb474ebcad98,Home Centric,home_goods_store,FL,1,standard_commercial,1c,small_urban_storefront,26.2095052,-81.7666557,26.20963033420347,-81.76641966668639,0.9,"The main customer entrance is located on the street-facing facade, identifiable by the door and signage. The pin is placed close to the entrance.",gpt-4o-mini,26.20963033420347,-81.76641966668639,0.9,26.209293434424893,-81.7666557,0.9,"The primary vehicle entry point is located at the bottom of the image, where the driveway leads into the parking lot, making it the most visible and accessible entry for drivers.",both,,,,,,"5052 Airport Pulling Rd N, Naples, FL, 34105-2413, US",27.351054283957087,27.381819069683225,37.503670678573144
08f441a015204613037c4a352f246e3c,Banter,jewelry_store,FL,1,standard_commercial,1c,small_urban_storefront,28.1903806,-82.3911295,28.1903806,-82.3911295,1.0,"The current pin is already at the main customer entrance of the jewelry store, which is the appropriate location for pedestrian entry.",gpt-4o-mini,28.1903806,-82.3911295,1.0,28.1903806,-82.3911295,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry.,shared,,,,,,"2312 Grand Cypress Dr, Lutz, FL, 33559-6845, US",0.0,0.0,0.0
08f26c3872a9e1a303f64036a2588ef7,El Charro's,mexican_restaurant,OK,1,standard_commercial,1c,small_urban_storefront,35.1176276,-98.6022583,35.1176276,-98.6022583,1.0,"The current pin is already at the main customer entrance of El Charro's, as it is positioned at the storefront door facing the street.",gpt-4o-mini,35.1176276,-98.6022583,1.0,35.11743453117599,-98.6022583,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of El Charro's.,both,,,,,,"Carnegie, OK, US",0.0,0.0,0.0
08f2a9cae10d8631033239f17b438587,Maccorkle Lavender,lawyer,WV,4,no_building,4,no_building,38.3521774,-81.6336829,38.3521774,-81.6336829,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"300 Summers St, Charleston, WV, 25301, US",0.0,0.0,0.0
08f44a18533412ad030093a67a54e92f,Walgreens,medical_supply,FL,1,standard_commercial,1c,small_urban_storefront,25.6999195,-80.3816503,25.700093514459162,-80.38141426668639,0.9,"The main entrance of Walgreens is located on the street-facing facade, identifiable by the storefront door and signage. The pin is placed close to the entrance.",gpt-4o-mini,25.700093514459162,-80.38141426668639,0.9,25.69961014096149,-80.3816503,0.9,"The primary vehicle entry point is visible on the right side of the property, where the driveway leads into the parking lot from the road.",both,,,,,,"11690 SW 72nd St, Miami, FL, 33173-2691, US",30.556477910976856,30.59084819572595,43.04729290534448
08f2a933516086d103912b89e1e1e142,Precious Resources Christian Child Care,day_care_preschool,OH,2,multi_tenant,2b,office_suite,38.8363164,-84.0979161,38.8363164,-84.0979161,1.0,The current pin is already at the correct unit entrance for Precious Resources Christian Child Care.,gpt-4o-mini,38.8363164,-84.0979161,1.0,38.83571468964864,-84.0979161,0.9,"The nearest parking lot entrance is located to the south of the Precious Resources Christian Child Care, accessible from the adjacent road.",both,,,,,,"317 Washington St, Felicity, OH, 45120, US",0.0,0.0,0.0
08f26880202612c903ec78fe9bc42e84,Boost Mobile,mobile_phone_store,CO,1,standard_commercial,1c,small_urban_storefront,38.2466689,-104.6445952,38.2466689,-104.6445952,1.0,"The current pin is already at the main customer entrance of the Boost Mobile store, as it is positioned at the storefront door facing the street.",gpt-4o-mini,38.2466689,-104.6445952,1.0,38.246483530547266,-104.6445952,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking lot for Boost Mobile.,both,,,,,,"1113 S Prairie Ave, Pueblo, CO, 81005-2021, US",0.0,0.0,0.0
08f2a100d664e74e0305c494696f559e,Durrok,marketing_agency,NY,4,no_building,4,no_building,40.7518596,-73.9794621,40.7518596,-73.9794621,0.3,No dedicated commercial structure is visible at the specified address; it appears to be a residential or mixed-use area.,gpt-4o-mini,,,,,,,,,,,,,,"295 Madison Ave, New York, NY, 10017-6304, US",0.0,0.0,0.0
08f2a9067320d574034c152a11675fe3,The White House Event Center,event_planning,OH,4,no_building,4,no_building,39.7614698,-84.1901434,39.7614698,-84.1901434,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"101 E 2nd St, Dayton, OH, 45402-1767, US",0.0,0.0,0.0
08f2ab2c1e10d01c031b32443f5632ff,Koi Express Hibachi and Sushi,restaurant,MI,1,standard_commercial,1c,small_urban_storefront,42.4608943,-83.201646,42.4608943,-83.201646,1.0,"The current pin is already at the main customer entrance of Koi Express Hibachi and Sushi, as it is positioned at the storefront door facing the street.",gpt-4o-mini,42.4608943,-83.201646,1.0,42.460720169191305,-83.201646,0.9,"The primary vehicle entry point is located on the right side of the building, where the parking lot entrance is visible from the road.",both,,,,,,"23101 Greenfield Rd, Southfield, MI, 48075-3772, US",0.0,0.0,0.0
08f29a18865b30d10320b73e1c66ed26,Tommyphoto,professional_services,CA,4,no_building,4,no_building,34.1655987,-118.4016839,34.1655987,-118.4016839,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"5224 Corteen Pl, Los Angeles, CA, 91607-4267, US",0.0,0.0,0.0
08f29a56c34d960d0387684807f703f0,Central Heydy's,hardware_store,CA,1,standard_commercial,1c,small_urban_storefront,33.9688362,-118.2567684,33.9688362,-118.2567684,1.0,"The current pin is already at the main customer entrance of Central Heydy's, which is the storefront door facing the street.",gpt-4o-mini,33.9688362,-118.2567684,1.0,33.9688362,-118.2567684,0.2,The property appears to be a pedestrian-only storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"7715 S Central Ave, Los Angeles, CA, 90001-2941, US",0.0,0.0,0.0
08f2aabcd40cec1b031d13765ab2d625,True Value,hardware_store,VA,1,standard_commercial,1c,small_urban_storefront,38.3105363,-77.4477413,38.3105363,-77.4477413,1.0,"The current pin is already at the main customer entrance of the True Value hardware store, which is the appropriate location for pedestrian entry.",gpt-4o-mini,38.3105363,-77.4477413,1.0,38.3103510935374,-77.4477413,0.9,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from Chatham Heights Rd, located directly in front of the store.",both,,,,,,"300 Chatham Heights Rd, Fredericksburg, VA, 22405-2579, US",0.0,0.0,0.0
08f2832a1e81ea4103846f688f07c327,Riego Market and Deli,delicatessen,CA,1,standard_commercial,1c,small_urban_storefront,38.7511537,-121.4842767,38.75096962425611,-121.48441617423077,0.9,"The pin is placed at the main customer entrance of Riego Market and Deli, which is located on the street-facing facade. The imagery shows a clear door opening and signage indicating the entrance.",gpt-4o-mini,38.75096962425611,-121.48441617423077,0.9,38.75096962425611,-121.4842767,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Riego Market and Deli.,both,,,,,,"8000 Pleasant Grove Rd, Elverta, CA, 95626-9305, US",23.774729896544564,23.80147199163933,32.59982985584421
08f298614d9728cd037aff5c9ccd2a44,H2O Environmental,garbage_collection_service,NV,4,no_building,4,no_building,36.2201815,-115.0775316,36.2201815,-115.0775316,0.3,No dedicated commercial structure is visible at the address; the area appears to be industrial or vacant.,gpt-4o-mini,,,,,,,,,,,,,,"4435 E Colton Ave, Las Vegas, NV, 89115-1310, US",0.0,0.0,0.0
08f44a1042c4265103395c78b6f14a06,Caribbean Media Group,marketing_agency,FL,4,no_building,4,no_building,26.0105934,-80.1838292,26.0105934,-80.1838292,0.3,No dedicated commercial structure is visible at the provided address; the area appears to be a circular park or plaza without a clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"4000 Hollywood Blvd, Hollywood, FL, 33021, US",0.0,0.0,0.0
08f266468e7319360333752c0dcdaccd,Miss Bri's Photos,event_photography,IL,4,no_building,4,no_building,41.1751424,-87.8473371,41.1751424,-87.8473371,0.3,No dedicated commercial structure is visible; the area appears to be part of a larger commercial complex without a specific storefront for the business.,gpt-4o-mini,,,,,,,,,,,,,,"1600 IL-50, Bradley, IL, 60914-4896, US",0.0,0.0,0.0
08f2a1031088c260036e070a7c0c185b,Yori Japanese Cuisine,sushi_restaurant,NY,1,standard_commercial,1c,small_urban_storefront,40.6259513,-73.634295,40.6259513,-73.634295,1.0,"The current pin is already at the main customer entrance of Yori Japanese Cuisine, which is the storefront door facing the street.",gpt-4o-mini,40.6259513,-73.634295,1.0,40.6259513,-73.634295,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"144 Mott St, Oceanside, NY, 11572-5523, US",0.0,0.0,0.0
08f2aa845e0e857203d02770523dd976,Asbury Dwellings,lawyer,DC,4,no_building,4,no_building,38.9121539,-77.021678,38.9121539,-77.021678,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"1616 Marion St NW, Washington, DC, 20001-3419, US",0.0,0.0,0.0
08f446d3197910890312554828ffd5de,Los Plebes Marsico's,seafood_restaurant,TX,1,standard_commercial,1c,small_urban_storefront,30.6624365,-96.3719612,30.6624365,-96.3719612,1.0,"The current pin is already at the main customer entrance of Los Plebes Marsico's, as it is positioned at the storefront door facing the street.",gpt-4o-mini,30.6624365,-96.3719612,1.0,30.662141179649097,-96.3719612,0.9,"The primary vehicle entry point is visible on the right side of the image, leading into the parking lot of Los Plebes Marsico's.",both,,,,,,"1010 S Texas Ave, Bryan, TX, 77803-4555, US",0.0,0.0,0.0
08f2a100d848849b03dc076f70e194f6,Katziela,pet_store,NY,1,standard_commercial,1c,small_urban_storefront,40.6887476,-73.9555614,40.6887476,-73.9555614,1.0,"The current pin is already at the main customer entrance of Katziela, which is the storefront door facing the street.",gpt-4o-mini,40.6887476,-73.9555614,1.0,40.6887476,-73.9555614,0.2,The property appears to be a pedestrian-only storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"203 Clifton Pl, New York, NY, 11216-5180, US",0.0,0.0,0.0
08f266a1a4a95cc1031097c35f6287eb,Wolseley Industrial Group,retail,IN,1,standard_commercial,1c,small_urban_storefront,37.99249,-87.5735823,37.99249,-87.5735823,1.0,"The current pin is already at the main customer entrance of the Wolseley Industrial Group, as it is positioned at the storefront door facing the street.",gpt-4o-mini,37.99249,-87.5735823,1.0,37.99230398416499,-87.5735823,0.9,"The entry point is located at the southern edge of the property, where the driveway connects to the road, providing access to the parking lot.",both,,,,,,"621 W Morgan Ave, Evansville, IN, 47710, US",0.0,0.0,0.0
08f2aa845eb8520103a7f17fd1fc691f,Bloomingdale Wine and Spirits,liquor_store,DC,1,standard_commercial,1c,small_urban_storefront,38.915465,-77.0123595,38.915465,-77.0123595,1.0,"The current pin is already at the main customer entrance of Bloomingdale Wine and Spirits, which is the storefront door facing the street.",gpt-4o-mini,38.915465,-77.0123595,1.0,38.915465,-77.0123595,0.2,The location appears to be a pedestrian-only urban storefront with no visible vehicle entry points.,shared,,,,,,"1836 1st St NW, Washington, DC, 20001-1067, US",0.0,0.0,0.0
08f2a8a4f0c9620b03436f994cf66f79,La Quinta Inn & Suites by Wyndham Wytheville,resort,VA,1,standard_commercial,1b,large_standalone,36.9491763,-81.0577907,36.949287763485756,-81.05755466668639,0.9,"The pin is placed at the main customer entrance of La Quinta Inn & Suites, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,36.949287763485756,-81.05755466668639,0.9,36.94890192834274,-81.0577907,0.9,"The entry point is located at the bottom of the image where the parking lot opens from the road, providing the most visible access for vehicles.",both,,,,,,"1800 E Main St, Wytheville, VA, 24382, US",24.362990505337017,24.390394282919726,33.40644873042888
08f44cc01b054c4a038793500f8bc7cd,Walgreens,vitamins_and_supplements,GA,1,standard_commercial,1c,small_urban_storefront,34.5112511,-84.9233028,34.5112511,-84.9233028,1.0,"The current pin is already at the main customer entrance of the Walgreens store, which is the appropriate location for pedestrian entry.",gpt-4o-mini,34.5112511,-84.9233028,1.0,34.511056605021295,-84.9233028,0.9,"The primary vehicle entry point is located on the south side of the property, where the driveway leads into the parking lot from Red Bud Rd NE.",both,,,,,,"1101 Red Bud Rd NE, Calhoun, GA, 30701-9278, US",0.0,0.0,0.0
08f2986b817ac27303523fe3a035cda4,Gabriella's Pizza,pizza_restaurant,NV,1,standard_commercial,1c,small_urban_storefront,36.1335785,-115.1911361,36.1335785,-115.1911361,1.0,"The current pin is already at the main customer entrance of Gabriella's Pizza, which is the storefront door facing the street.",gpt-4o-mini,36.1335785,-115.1911361,1.0,36.1335785,-115.1911361,0.3,"The property appears to have no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only.",shared,,,,,,"3111 S Valley View Blvd, Las Vegas, NV, 89102-0020, US",0.0,0.0,0.0
08f266cc58b7520803a8dc01137ba924,La Prima Sewing Service,sewing_and_alterations,IN,4,no_building,4,no_building,39.22165274620056,-85.91316506266594,39.22165274620056,-85.91316506266594,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"2336 Union St, Columbus, IN, 47201, US",0.0,0.0,0.0
08f2a94d0609b76b033c3fa52be5f414,Jake's Saloon & Sports Pub,sports_bar,OH,1,standard_commercial,1c,small_urban_storefront,41.6530229,-83.6035829,41.6530229,-83.6035829,1.0,"The current pin is already at the main customer entrance of Jake's Saloon & Sports Pub, which is the storefront door facing the street.",gpt-4o-mini,41.6530229,-83.6035829,1.0,41.652846539836375,-83.6035829,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Jake's Saloon & Sports Pub.,both,,,,,,"2520 Dorr St, Toledo, OH, 43607-3449, US",0.0,0.0,0.0
08f269a06e373b1403c043daba589de9,Duke's,restaurant,UT,1,standard_commercial,1c,small_urban_storefront,37.2809878,-109.5721189,37.2809878,-109.5721189,1.0,"The current pin is already at the main customer entrance of Duke's restaurant, which is the storefront door facing the street.",gpt-4o-mini,37.2809878,-109.5721189,1.0,37.28079999430661,-109.5721189,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of the restaurant.,both,,,,,,"701 W Main St, Bluff, UT, 84512-7735, US",0.0,0.0,0.0
08f2a896edc6840a031a569aa43dacdf,Quintessentials,flowers_and_gifts_shop,NC,1,standard_commercial,1c,small_urban_storefront,35.839171,-78.6446791,35.83928406669815,-78.64444306668639,0.9,"The identified location is the main customer entrance of the shop, facing the street, with visible signage and door openings.",gpt-4o-mini,35.83928406669815,-78.64444306668639,0.9,35.838979656356976,-78.6446791,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot for the shop.,both,,,,,,"4209 Lassiter Mill Rd, Raleigh, NC, 27609-5794, US",24.71341097527115,24.741208908924314,33.886943999015976
08f2a134ac6e64010336d357a1666e41,On and Sons Seafood,seafood_restaurant,PA,1,standard_commercial,1c,small_urban_storefront,40.035136,-75.1215561,40.035136,-75.1215561,1.0,"The current pin is already at the main customer entrance of On and Sons Seafood, which is the storefront door facing the street.",gpt-4o-mini,40.035136,-75.1215561,1.0,40.034955281065876,-75.1215561,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of On and Sons Seafood.,both,,,,,,"100 W Olney Ave, Philadelphia, PA, 19120-2432, US",0.0,0.0,0.0
08f26cb90da0665c0360ab1873e8ad44,Panda Express,chinese_restaurant,TX,1,standard_commercial,1c,small_urban_storefront,32.7343558,-96.6171466,32.7343558,-96.6171466,1.0,"The current pin is already at the main customer entrance of Panda Express, which is the storefront door facing the street.",gpt-4o-mini,32.7343558,-96.6171466,1.0,32.734157251918006,-96.6171466,0.9,"The identified entry point is the most visible driveway entrance leading into the parking lot from Lake June Rd, allowing access to the Panda Express.",both,,,,,,"12203 Lake June Rd, Balch Springs, TX, 75180-1633, US",0.0,0.0,0.0
08f2a8471252cd0303c43a489fdc5c67,Excellerent Technology Solutions,software_development,PA,4,no_building,4,no_building,40.4244744,-80.0407432,40.4244744,-80.0407432,0.3,No dedicated commercial structure is visible; the area appears to be a parking lot with no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"875 Greentree Rd, Pittsburgh, PA, 15220-3508, US",0.0,0.0,0.0
