id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m,place_complexity,pin_ambiguity,should_move,multipin_candidate_score,multipin_candidate_reasons,multipin_candidate,vehicle_entry_lat,vehicle_entry_lon
08f446d31b6e4793039e4666235fdea2,BCS Road-Runner RV Campground,campground,TX,3,open_space,3b,large_outdoor,30.674293,-96.3510602,30.674293,-96.3510602,0.8,"The current pin is located at the center of the campground area, which appears to be the most suitable location for marking the campground as there are no clearly defined access points visible in the image.",gpt-4o-mini,,,,30.674293,-96.3510602,0.8,,shared,,,,,,"3105 E Villa Maria Rd, Bryan, TX, 77803-5038, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2a94d831ae36b033f5076ccb2ccc7,Baymont Inn & Suites by Wyndham Swanton/Toledo Airport,resort,OH,1,standard_commercial,1b,large_standalone,41.5969608,-83.8002665,41.5969608,-83.8002665,1.0,"The current pin is already at the main customer entrance of the Baymont Inn & Suites, which is the storefront door facing the street.",gpt-4o-mini,41.5969608,-83.8002665,1.0,41.5967040529841,-83.8002665,0.9,"The primary vehicle entry point is visible on the left side of the image, where the driveway leads into the parking lot from Airport Hwy.",both,,,,,,"10753 Airport Hwy, Swanton, OH, 43558, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f0c74d4e76ba1c0398ee2b81d99881,Riley Creek Campground,campground,,3,open_space,3b,large_outdoor,63.730941,-148.8974886,63.730941,-148.8974886,0.8,"The current pin is at the center of the campground area, which is appropriate since no clear access point is visible in the image.",gpt-4o-mini,,,,63.730941,-148.8974886,0.8,,shared,,,,,,"Denali National Park and Preserve, Denali Park Rd, 99755, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2aa591cc656080320b78731b38c9d,Forest Lake Campground,campground,NY,3,open_space,3b,large_outdoor,42.0942589,-75.5987327,42.0942589,-75.5987327,0.8,"The current pin is centrally located within the campground area, which appears to be the most accessible point for visitors. However, there may be a more prominent access point nearby that could be considered.",gpt-4o-mini,,,,42.0942589,-75.5987327,0.8,,shared,,,,,,"574 Ostrander Rd, Windsor, NY, 13865-1912, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2aaa28e9a64b503f61ec435f1726b,West Park Gardens,hotel,VA,1,standard_commercial,1b,large_standalone,38.4689924,-78.0009126,38.4689924,-78.0009126,1.0,"The current pin is already at the main customer entrance of West Park Gardens, which is the storefront door facing the street.",gpt-4o-mini,38.4689924,-78.0009126,1.0,38.4689924,-78.0009126,0.2,"The image does not clearly show a driveway or parking lot entry for the hotel, indicating a pedestrian-only access.",shared,,,,,,"222 W Park Ave, Culpeper, VA, 22701-3444, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f299579ca1a34e0363b90162dcbbe6,Zion White Bison Glamping and RV Resort,hotel,UT,1,standard_commercial,1b,large_standalone,37.2023978,-113.1951634,37.2023978,-113.1951634,1.0,"The current pin is already at the main customer entrance of the hotel, which is the appropriate location for pedestrian entry.",gpt-4o-mini,37.2023978,-113.1951634,1.0,37.20242343658504,-113.1949273666864,0.9,The entry point is located on the right side of the image where the driveway leads into the property from the road.,both,,,,,,"400 E Sr 9, Virgin, UT, 84779, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f264b99b0d6ca8032250d07fbfbcea,Pickwick Campsite,campground,,3,open_space,3b,large_outdoor,35.052981,-88.225989,35.052981,-88.225989,0.8,"The current pin is centrally located, but there appears to be no clear access point visible. The center is the best option given the lack of identifiable entrances.",gpt-4o-mini,,,,35.052981,-88.225989,0.8,,shared,,,,,,"38326, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f275187369650803d67265590b5bd0,Parkside Pre-School Center,day_care_preschool,WI,2,multi_tenant,2b,office_suite,45.1795155,-89.6991017,45.1795155,-89.6991017,1.0,The current pin is already at the correct unit entrance for Parkside Pre-School Center.,gpt-4o-mini,45.1795155,-89.6991017,1.0,45.17934912298456,-89.6991017,0.9,"The parking lot entry closest to Parkside Pre-School Center is located directly south of the building, accessible from E 1st St, making it the most logical entry point for drivers.",both,,,,,,"207 E 1st St, Merrill, WI, 54452-2305, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f265bb0e39640403a4b59214d188bf,Brinkley Motel & RV Park,hotel,AR,1,standard_commercial,1b,large_standalone,34.911894,-91.1971215,34.911894,-91.1971215,1.0,"The current pin is already at the main customer entrance of the Brinkley Motel & RV Park, which is the appropriate location for pedestrian entry.",gpt-4o-mini,34.911894,-91.1971215,1.0,34.911700444873254,-91.1971215,0.9,The entry point is located at the bottom of the image where the driveway leads from the road into the parking area of the Brinkley Motel & RV Park.,both,,,,,,"2005 N Main St, Brinkley, AR, 72021-6915, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2806244a2b63403420ac4f6e3fbc0,Shelter Cove RV Campground and Deli,campground,CA,3,open_space,3b,large_outdoor,40.0236623,-124.0681118,40.0236623,-124.0681118,0.9,"The pin is placed at the visual center of the campground area, which appears to be the main access point for visitors.",gpt-4o-mini,,,,40.0236623,-124.0681118,0.9,,shared,,,,,,"492 Machi Rd, Whitethorn, CA, 95589-9138, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f48d894eab411e03eaad1173748485,Hampton Inn & Suites Albuquerque Airport,resort,NM,1,standard_commercial,1b,large_standalone,35.04986953735352,-106.63314056396484,35.04986953735352,-106.63314056396484,1.0,"The current pin is already at the main customer entrance of the Hampton Inn & Suites Albuquerque Airport, which is the storefront door facing the street.",gpt-4o-mini,35.04986953735352,-106.63314056396484,1.0,35.04958847660831,-106.63314056396484,0.9,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from the road, located to the right of the building.",both,,,,,,"1300 Woodward Rd SE, Albuquerque, NM, 87106, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f29aaa13345a8003607e17bb1d38c1,Eshom Campground,campground,,3,open_space,3b,large_outdoor,36.688351,-118.951313,36.688351,-118.951313,0.8,"The current pin is at the center of the area, which is appropriate since no clear access point is identifiable from the image.",gpt-4o-mini,,,,36.688351,-118.951313,0.8,,shared,,,,,,"93603, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f262cac8b6eb1e0391227e7055806f,Tilly's American Travelers RV Park,rv_park,MN,3,open_space,3b,large_outdoor,44.153446,-92.5343629,44.153446,-92.5343629,0.9,"The current pin is located at the center of the RV park, which appears to be the main access point with a parking lot and entrance visible.",gpt-4o-mini,,,,44.153446,-92.5343629,0.9,,shared,,,,,,"1155 Lake Shady Ave S, Oronoco, MN, 55960-2340, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f446dc9a5900d203139d8771feb35c,Leisure Lane RV Resort,rv_park,TX,3,open_space,3b,large_outdoor,30.1259858,-95.5849581,30.1259858,-95.5849581,0.8,"The current pin is at the center of the area, which is appropriate since no clear access point is identifiable from the image.",gpt-4o-mini,,,,30.1259858,-95.5849581,0.8,,shared,,,,,,"10810 Hufsmith Rd, Tomball, TX, 77375-2551, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f26f154c9aacab0334d16e27385545,Riverside RV Park,rv_park,KS,3,open_space,3b,large_outdoor,37.7445164,-100.0125945,37.7445164,-100.0125945,0.9,"The current pin is located at the center of the RV park, which is appropriate as there is no clearly defined main access point visible in the image.",gpt-4o-mini,,,,37.7445164,-100.0125945,0.9,,shared,,,,,,"500 Cherry St, Dodge City, KS, 67801-5626, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f265619a1ad6e0034544d6944bcb8b,Super 8 by Wyndham Kansas City at Barry Road/Airport,resort,MO,1,standard_commercial,1b,large_standalone,39.2457135,-94.6609106,39.2457135,-94.6609106,1.0,"The current pin is already at the main customer entrance of the resort, which is the appropriate location for pedestrian entry.",gpt-4o-mini,39.2457135,-94.6609106,1.0,39.24553070636607,-94.6609106,0.9,"The primary vehicle entry point is located at the bottom of the image, where the driveway leads into the parking lot of the Super 8 property.",both,,,,,,"6900 NW 83rd Ter, Kansas City, MO, 64152, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2675726342953039bac1f5c0e2fd7,Allison Lake Storey Campground,campground,IL,3,open_space,3b,large_outdoor,40.9841855,-90.3911867,40.9841855,-90.3911867,0.8,"The current pin is centrally located, but the main access point appears to be the entrance near the intersection of roads leading to the campground. Adjusting the pin to this entrance provides a clearer indication of where visitors would first arrive.",gpt-4o-mini,,,,40.9841855,-90.3911867,0.8,,shared,,,,,,"1351 S Lake Storey Rd, Galesburg, IL, 61401-9570, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2b8d793c2d502032a903657b3ea65,Le Camping Lake George Escape,campground,NY,3,open_space,3b,large_outdoor,43.5016992,-73.7510693,43.5016992,-73.7510693,0.8,"The current pin is at the center of the campground area, which appears to be the most suitable location given the lack of a clear parking lot entrance or gate visible in the image.",gpt-4o-mini,,,,43.5016992,-73.7510693,0.8,,shared,,,,,,"175 E Schroon River Rd, Lake George, NY, 12824-2703, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f278c8196112c0030e4e22c0befcaf,Roundup Horse Camp,rv_park,ND,3,open_space,3b,large_outdoor,47.006772,-103.50559,47.006772,-103.50559,0.9,"The current pin is located at the center of the area, which appears to be the most accessible point for visitors, given the layout of the surrounding features.",gpt-4o-mini,,,,47.006772,-103.50559,0.9,,shared,,,,,," , Medora, ND, 58645, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f44130ecd44a010323a3fdd7a2d811,Fort Myers Beach Resort,campground,FL,3,open_space,3b,large_outdoor,26.5045369,-81.9431084,26.5045369,-81.9431084,0.8,"The current pin is located at the center of the image, which is appropriate for the campground's main access point. However, the visual center may not be the exact access point, so a slight adjustment may be needed based on the layout of the area.",gpt-4o-mini,,,,26.5045369,-81.9431084,0.8,,shared,,,,,,"16299 San Carlos Blvd, Fort Myers, FL, 33908-3330, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f26481ac23034303b8ee99d9f1409f,Roam Freely RV Park,campground,TN,3,open_space,3b,large_outdoor,35.8504853,-88.0867,35.8504853,-88.0867,0.8,"The current pin is centrally located, but the main access point appears to be the entrance road leading to the campground. Adjusting the pin to the nearest access point would provide a clearer indication of where visitors first arrive.",gpt-4o-mini,,,,35.8504853,-88.0867,0.8,,shared,,,,,,"60 Flatwoods Church Dr, Holladay, TN, 38341-4058, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f267528ed365440332cda89636dbbe,Camp Big Sky,campground,IL,3,open_space,3b,large_outdoor,40.691208,-90.1204811,40.691208,-90.1204811,0.8,"The current pin is at the center of the area, which is appropriate since no clear access point is visible in the image.",gpt-4o-mini,,,,40.691208,-90.1204811,0.8,,shared,,,,,,"17185 E McCord Rd, Fairview, IL, 61432, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f277208308030003507d9b28b3f834,Clara Lake Campground,campground,,3,open_space,3b,large_outdoor,47.771581,-90.752983,47.771581,-90.752983,0.8,"The current pin is at the center of the area, which is appropriate since no clear access point is visible in the image.",gpt-4o-mini,,,,47.771581,-90.752983,0.8,,shared,,,,,,"55612, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f48836614da0d3039eb9711ac58561,Pitmaster RV Park,rv_park,TX,3,open_space,3b,large_outdoor,29.5596483,-99.7321558,29.5596483,-99.7321558,0.8,"The current pin is centrally located, which is appropriate for an open space where no clear access point is visible. The area appears to be open with no distinct entrance or parking lot identified.",gpt-4o-mini,,,,29.5596483,-99.7321558,0.8,,shared,,,,,,"865 County Road 350, Concan, TX, 78838, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f26651084e2a46039e4550d4309a43,Southern Sites Campground & RV Park,campground,IN,3,open_space,3b,large_outdoor,40.8568069,-86.2481677,40.8568069,-86.2481677,0.9,"The current pin is located at the center of the campground area, which appears to be the most suitable location for marking the campground as there is no clear access point visible.",gpt-4o-mini,,,,40.8568069,-86.2481677,0.9,,shared,,,,,,"6688 E County Road 625 N, Twelve Mile, IN, 46988, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f441a461041a0e03f57c6442c7dc01,Magnolia Trace RV Park,rv_park,FL,3,open_space,3b,large_outdoor,28.2425354,-82.1662065,28.2425354,-82.1662065,0.8,"The current pin is centrally located within the RV park area, which appears to be the most suitable location given the absence of a clearly defined main access point.",gpt-4o-mini,,,,28.2425354,-82.1662065,0.8,,shared,,,,,,"5824 23rd St, Zephyrhills, FL, 33542-4701, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f441356901995d03e9857561ae646e,Sanctuary RV Resort,rv_park,FL,3,open_space,3b,large_outdoor,26.3323591,-81.7284628,26.3323591,-81.7284628,0.9,"The current pin is located at the center of the RV resort, which is the most appropriate location for marking the main access point, as it is near the main facilities and parking area.",gpt-4o-mini,,,,26.3323591,-81.7284628,0.9,,shared,,,,,,"13660 Bonita Beach Rd SE, Bonita Springs, FL, 34135-8009, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f444cd8d106384031eea123a309de7,Grand Ecore RV Park,rv_park,LA,3,open_space,3b,large_outdoor,31.83409,-93.1021,31.83409,-93.1021,0.8,"The current pin is at the center of the image, which is appropriate if no clear access point is visible. However, if there are identifiable access points nearby, the pin may need adjustment.",gpt-4o-mini,,,,31.83409,-93.1021,0.8,,shared,,,,,,"1071 Tauzin Island Rd, Natchitoches, LA, 71457-7296, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f27426f38b20ca0389af4ab42c6581,Embarrass River ATV Park & Campground,campground,WI,3,open_space,3b,large_outdoor,44.74137,-89.042284,44.74137,-89.042284,0.8,"The current pin is at the center of the campground area, which appears to be the most accessible location based on the layout of the parking lot and surrounding features.",gpt-4o-mini,,,,44.74137,-89.042284,0.8,,shared,,,,,,"1100 Quad Park Ln, Tigerton, WI, 54486-9519, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f298cb027067130313e977457ee274,Twin Lakes Campground,campground,CA,3,open_space,3b,large_outdoor,37.616277,-119.0099621,37.616277,-119.0099621,0.8,"The current pin is centrally located within the campground area, which appears to be the most suitable location given the lack of clear access points visible in the image.",gpt-4o-mini,,,,37.616277,-119.0099621,0.8,,shared,,,,,,"518 Twin Lakes Rd, Mammoth Lakes, CA, 93546, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f44ca76a2d012503370c147e238428,Mountain Life Motorcoach Resort,rv_park,,3,open_space,3b,large_outdoor,36.0232754,-83.445842,36.0232754,-83.445842,0.5,"The current pin is at the center of the area, and no clear access point is identifiable from the image.",gpt-4o-mini,,,,36.0232754,-83.445842,0.5,,shared,,,,,,"1070 Mountain Life Circle, 37725, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f446c34dd3682c03e52c4d006fbdcd,Element Houston Vintage Park,hotel,TX,1,standard_commercial,1b,large_standalone,29.9923027,-95.5687792,29.9923027,-95.5687792,1.0,"The current pin is already at the main customer entrance of the hotel, which is the appropriate location for pedestrian entry.",gpt-4o-mini,29.9923027,-95.5687792,1.0,29.992098273301377,-95.5687792,0.9,The identified entry point is the most visible driveway entrance from the road leading into the hotel property.,both,,,,,,"14555 Vintage Preserve Pkwy, Houston, TX, 77070-2124, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f26de15e9628a403be001da4488347,WinGen RV Park,rv_park,,3,open_space,3b,large_outdoor,33.9740284,-101.3455599,33.9740284,-101.3455599,0.8,"The current pin is centrally located, but the main access point appears to be the entrance from the road. The pin should be adjusted slightly closer to the entrance for better accuracy.",gpt-4o-mini,,,,33.9740284,-101.3455599,0.8,,shared,,,,,,"720 W Ollie St, 79235, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f26e1ae2b221ad03a04f9d14e91436,R&K RV Park,rv_park,KS,3,open_space,3b,large_outdoor,37.6694287,-95.447457,37.6694287,-95.447457,0.8,"The current pin is at the center of the area, which is appropriate since no clear access point is identifiable from the image.",gpt-4o-mini,,,,37.6694287,-95.447457,0.8,,shared,,,,,,"1132 S Central Ave, Chanute, KS, 66720-2923, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f27495156b237003f73248d557b94d,Quality Camping Inc,campground,MI,3,open_space,3b,large_outdoor,42.155783,-84.9682296,42.155783,-84.9682296,0.8,"The current pin is at the center of the campground area, which appears to be the most suitable location given the layout of the campsites and the absence of a clear main access point.",gpt-4o-mini,,,,42.155783,-84.9682296,0.8,,shared,,,,,,"5775 US Highway 27 S, Marshall, MI, 49068-9239, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2658694cda0ad037b9eb28ed7a570,Greers Ferry Lake Dam Site Rec Area & Campground,campground,AR,3,open_space,3b,large_outdoor,35.522774,-92.009767,35.522774,-92.009767,0.8,"The current pin is centrally located, but the main access point appears to be along the road to the left. Adjusting the pin to the left side near the road entrance would better represent the main access point for visitors.",gpt-4o-mini,,,,35.522774,-92.009767,0.8,,shared,,,,,,"315 Heber Springs Rd N, Heber Springs, AR, 72543-9021, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2ac6d3595b92303099be7c8ca7ea9,Cape Point Campground - Cape Hatteras National Seashore,campground,NC,3,open_space,3b,large_outdoor,35.2366968,-75.5412977,35.2366968,-75.5412977,0.8,"The current pin is located at the center of the campground area, which is appropriate since there are no clear access points visible in the image.",gpt-4o-mini,,,,35.2366968,-75.5412977,0.8,,shared,,,,,,"Buxton, NC, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2890a4d45808e03cdebd37f3b5d48,Armstead Campground,campground,MT,3,open_space,3b,large_outdoor,45.0046821,-112.8480738,45.0046821,-112.8480738,0.8,"The current pin is located at the center of the campground area, which appears to be the main access point near the building and parking area.",gpt-4o-mini,,,,45.0046821,-112.8480738,0.8,,shared,,,,,,"6590 High Bridge Rd, Dillon, MT, 59725-8023, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f485bceb965d2e0330ed559e5a6eab,Wingate by Wyndham Yuma,resort,AZ,1,standard_commercial,1b,large_standalone,32.696022,-114.603935,32.696022,-114.603935,1.0,"The current pin is already located at the main customer entrance of the resort, which is the appropriate location for pedestrian entry.",gpt-4o-mini,32.696022,-114.603935,1.0,32.69582336656893,-114.603935,0.9,"The primary vehicle entry point is visible on the right side of the image, leading into the parking lot of the resort.",both,,,,,,"1760 S Sunridge Dr, Yuma, AZ, 85365, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;access_in_text;high_ambiguity,True,,
08f2aa9af56717800384c5deb595c4f8,Chincoteague Island KOA Resort,rv_park,VA,3,open_space,3b,large_outdoor,37.9256569,-75.3570425,37.9256569,-75.3570425,0.9,"The current pin is centrally located within the RV park area, which appears to be the main access point for visitors, as it is near the main building and parking area.",gpt-4o-mini,,,,37.9256569,-75.3570425,0.9,,shared,,,,,,"6742 Maddox Blvd, Chincoteague Island, VA, 23336, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f26199718ee09803fa3523ec4bb6d7,Camp Kateri Tekakwitha,campground,NE,3,open_space,3b,large_outdoor,40.7269507,-97.5909377,40.7269507,-97.5909377,0.8,"The current pin is centrally located, which is appropriate for an open space like a campground. However, if there is a more defined access point visible, it may need adjustment.",gpt-4o-mini,,,,40.7269507,-97.5909377,0.8,,shared,,,,,,"1305 Road 3, McCool Junction, NE, 68401-8034, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f26ed6ab622a0403bb873337feffdc,Winn Creek RV Park,campground,AR,3,open_space,3b,large_outdoor,35.8720598,-94.1758141,35.8720598,-94.1758141,0.8,"The current pin is centrally located within the campground area, which appears to be the most suitable location given the absence of a clear access point. It serves as a reasonable representation of the campground's visual center.",gpt-4o-mini,,,,35.8720598,-94.1758141,0.8,,shared,,,,,,"16126 Winn Creek Rd, Winslow, AR, 72959, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f26ea88556648603cc9fd0fcbe5c64,Heyburn Rv,campground,OK,3,open_space,3b,large_outdoor,35.9146544,-96.2955523,35.9146544,-96.2955523,0.8,"The current pin is at the center of the campground area, which appears to be the most suitable location given the layout and access points visible in the image.",gpt-4o-mini,,,,35.9146544,-96.2955523,0.8,,shared,,,,,,"27111 W Highway 66, Bristow, OK, 74010-2667, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2a10b0620841c03924f97f661ad47,Camps 'R' Us,campground,NY,3,open_space,3b,large_outdoor,40.8802975,-73.1663992,40.8802975,-73.1663992,0.8,"The current pin is at the center of the image, which is appropriate since there is no clear access point visible for the campground. The area appears to be surrounded by residential and commercial properties, making it difficult to identify a specific entrance.",gpt-4o-mini,,,,40.8802975,-73.1663992,0.8,,shared,,,,,,"359 Clinton Ave, St James, NY, 11780-1757, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f266c52602850d035552c89c97aeed,Bean Blossom Campground and Music Park,campground,IN,3,open_space,3b,large_outdoor,39.27039,-86.24865,39.27039,-86.24865,0.8,"The current pin is at the center of the campground area, which appears to be the most suitable location given the layout of the campground and surrounding access points.",gpt-4o-mini,,,,39.27039,-86.24865,0.8,,shared,,,,,,"5163 N State Road 135, Morgantown, IN, 46160-8898, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2aa072a4a9d8003a7b84208cd930e,Quiet Oaks Campground,campground,PA,3,open_space,3b,large_outdoor,41.4533266,-77.8224892,41.4533266,-77.8224892,0.8,"The current pin is centrally located within the campground area, which appears to be the most suitable location given the lack of distinct access points visible in the image.",gpt-4o-mini,,,,41.4533266,-77.8224892,0.8,,shared,,,,,,"88 Quiet Oaks Campground Ln, Cross Fork, PA, 17729-9430, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2685ca30ee568036665c6ffac6030,Libby Creek Willow Campground,campground,,3,open_space,3b,large_outdoor,41.3210444,-106.1677898,41.3210444,-106.1677898,0.8,"The current pin is at the center of the area, which is appropriate since no clear access point is visible. The visual center is a suitable location for the campground.",gpt-4o-mini,,,,41.3210444,-106.1677898,0.8,,shared,,,,,,"RANGER DISTRICT,, 82055, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f44e50b31020c003a3d3b60792a644,Residence Inn Panama City Beach Pier Park,resort,FL,1,standard_commercial,1b,large_standalone,30.226433,-85.873747,30.226433,-85.873747,1.0,The current pin is already at the main customer entrance of the Residence Inn Panama City Beach Pier Park.,gpt-4o-mini,30.226433,-85.873747,1.0,30.226433,-85.873747,0.2,"The image does not show a clear driveway or parking lot entry for the specified property, indicating it may be pedestrian-only or lacking visible vehicle access.",shared,,,,,,"15900 Panama City Beach Pkwy, Panama City Beach, FL, 32413, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f26e5bad7268f20318265d6ac95d8d,Hidden Valley Girl Scout CAMP,campground,KS,3,open_space,3b,large_outdoor,38.958346,-95.282245,38.958346,-95.282245,0.9,"The current pin is located at the center of the campground area, which appears to be the most suitable location given the lack of clear access points visible in the image.",gpt-4o-mini,,,,38.958346,-95.282245,0.9,,shared,,,,,,"3420 Bob Billings Pkwy, Lawrence, KS, 66049, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2668659b1882503bd81fb6b0f0b1c,All Saints Camp and Retreat Center,campground,KY,3,open_space,3b,large_outdoor,37.5646599,-86.368007,37.5646599,-86.368007,0.8,"The current pin is at the center of the area, which is appropriate since no clear access point is visible in the image.",gpt-4o-mini,,,,37.5646599,-86.368007,0.8,,shared,,,,,,"833 Hickory Grove Rd, Leitchfield, KY, 42754-6616, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
08f2a100d6cc6c9a037f91b3ab4e8e66,Essex House Hotel - Central Park South,hotel,NY,1,standard_commercial,1b,large_standalone,40.7665135,-73.9782938,40.7665135,-73.9782938,1.0,"The current pin is already at the main customer entrance of the Essex House Hotel, which is the storefront door facing the street.",gpt-4o-mini,40.7665135,-73.9782938,1.0,40.7665135,-73.9782938,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"New York, NY, US",0.0,0.0,0.0,complex,high,False,13,multi_pin_category;multi_pin_name_signal;high_ambiguity;large_place_signal,True,,
