id,name,category_primary,region,tier,tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m,place_complexity,pin_ambiguity,should_move
08f44c139c543b0203d5f7480127d743,Metro by T-Mobile,mobile_phone_store,GA,1,standard_commercial,33.9419601,-84.1257986,33.94204910640331,-84.1253694485207,0.9,"The pin is placed at the main customer entrance of the Metro by T-Mobile store, which is visible on the street-facing facade. The entrance is marked by signage and a door opening.",gpt-4o-mini,"3665 Club Dr, Duluth, GA, 30096-8273, US",40.80660569031471,40.85250543862982,49.54094336076744,simple,low,True
08f44c3a2ad40a46031b11ab25c69184,Metro by T-Mobile,mobile_phone_store,GA,1,standard_commercial,33.9487716,-83.4118511,33.94886059928105,-83.41142194852071,0.9,"The pin is placed at the main customer entrance of the Metro by T-Mobile store, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"2235 W Broad St, Athens, GA, 30606, US",40.80334035709471,40.849236432538525,49.53697910891915,simple,low,True
08f44c3a2ad40a46031b11ab25c69184,Metro by T-Mobile,mobile_phone_store,GA,1,standard_commercial,33.9487716,-83.4118511,33.94886059928105,-83.41142194852071,0.9,"The pin is placed at the main customer entrance of the Metro by T-Mobile store, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"2235 W Broad St, Athens, GA, 30606, US",40.80334035709471,40.849236432538525,49.53697910891915,simple,low,True
08f29a0a902565a903e695f84329a98c,Culichis & Beer,mexican_restaurant,CA,1,standard_commercial,33.981569,-117.5225842,33.98165796496973,-117.5221550485207,0.9,"The pin is placed at the main entrance of Culichis & Beer, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"5850 Etiwanda Ave, Jurupa Valley, CA, 91752-2200, US",40.78760969309605,40.83348807340231,49.517881419774525,simple,low,True
08f29a0a902565a903e695f84329a98c,Culichis & Beer,mexican_restaurant,CA,1,standard_commercial,33.981569,-117.5225842,33.98165796496973,-117.5221550485207,0.9,"The pin is placed at the main entrance of Culichis & Beer, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"5850 Etiwanda Ave, Jurupa Valley, CA, 91752-2200, US",40.78760969309605,40.83348807340231,49.517881419774525,simple,low,True
08f29a198484d5800367d470e964a245,Azzura Condos,accommodation,CA,1,standard_commercial,33.9846102,-118.4450189,33.98469916178667,-118.4445897485207,0.9,"The pin is placed at the main entrance of Azzura Condos, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,"13700 Marina Pointe Dr, Los Angeles, CA, 90292, US",40.786150358522406,40.83202709965157,49.51610972933842,simple,low,True
08f29a198484d5800367d470e964a245,Azzura Condos,accommodation,CA,1,standard_commercial,33.9846102,-118.4450189,33.98469916178667,-118.4445897485207,0.9,"The pin is placed at the main entrance of Azzura Condos, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,"13700 Marina Pointe Dr, Los Angeles, CA, 90292, US",40.786150358522406,40.83202709965157,49.51610972933842,simple,low,True
08f44eb84dd06103033a183fd11e8678,Cleveland Family Dollar/Dollar Tree,discount_store,AL,1,standard_commercial,33.98529,-86.58548,33.98537896107513,-86.58505084852071,0.9,"The pin is placed at the main entrance of the Cleveland Family Dollar/Dollar Tree, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"21 Head Dr, Cleveland, AL, 35049, US",40.78582414015017,40.83170051214032,49.51571368377846,simple,low,True
08f44eb84dd06103033a183fd11e8678,Cleveland Family Dollar/Dollar Tree,discount_store,AL,1,standard_commercial,33.98529,-86.58548,33.98537896107513,-86.58505084852071,0.9,"The pin is placed at the main entrance of the Cleveland Family Dollar/Dollar Tree, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"21 Head Dr, Cleveland, AL, 35049, US",40.78582414015017,40.83170051214032,49.51571368377846,simple,low,True
08f44c174d4566a303b260efbcaff2e1,Walgreens,medical_supply,GA,1,standard_commercial,34.0017979,-84.0395074,34.00188684379253,-84.03907824852071,0.9,"The pin is placed at the main entrance of Walgreens, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"2075 Lawrenceville Suwanee Rd NW, Suwanee, GA, 30024-2645, US",40.77790061095642,40.82376807156775,49.50609418734194,simple,low,True
08f44c174d4566a303b260efbcaff2e1,Walgreens,medical_supply,GA,1,standard_commercial,34.0017979,-84.0395074,34.00188684379253,-84.03907824852071,0.9,"The pin is placed at the main entrance of Walgreens, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"2075 Lawrenceville Suwanee Rd NW, Suwanee, GA, 30024-2645, US",40.77790061095642,40.82376807156775,49.50609418734194,simple,low,True
08f44c16298abc6c03b26ec3f9fb1637,Discount Tobacco Depot,tobacco_shop,GA,1,standard_commercial,34.0045333,-83.9138799,34.00462224092805,-83.9134507485207,0.9,"The pin is placed at the main customer entrance of Discount Tobacco Depot, which is located on the street-facing facade. The imagery shows the entrance clearly, making this the correct location.",gpt-4o-mini,"2300 Liam Ave NE, Dacula, GA, 30019-2263, US",40.7765873356916,40.82245331916667,49.50449981598573,simple,low,True
08f44c16298abc6c03b26ec3f9fb1637,Discount Tobacco Depot,tobacco_shop,GA,1,standard_commercial,34.0045333,-83.9138799,34.00462224092805,-83.9134507485207,0.9,"The pin is placed at the main customer entrance of Discount Tobacco Depot, which is located on the street-facing facade. The imagery shows the entrance clearly, making this the correct location.",gpt-4o-mini,"2300 Liam Ave NE, Dacula, GA, 30019-2263, US",40.7765873356916,40.82245331916667,49.50449981598573,simple,low,True
08f29a1d2e49d09303c305e643800d88,"AA Meat Products, inc.",wholesale_store,CA,1,standard_commercial,34.0055351,-118.1325989,34.00562403987893,-118.13216974852072,0.9,"The pin has been placed at the main customer entrance of AA Meat Products, inc., which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"6544 Flotilla St, Commerce, CA, 90040-1714, US",40.77610634585551,40.82197178721154,49.50391587289021,simple,low,True
08f29a1d2e49d09303c305e643800d88,"AA Meat Products, inc.",wholesale_store,CA,1,standard_commercial,34.0055351,-118.1325989,34.00562403987893,-118.13216974852072,0.9,"The pin has been placed at the main customer entrance of AA Meat Products, inc., which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"6544 Flotilla St, Commerce, CA, 90040-1714, US",40.77610634585551,40.82197178721154,49.50391587289021,simple,low,True
08f29a00ae5050d503490fa1d25b4c8b,Ono Hawaiian BBQ,hawaiian_restaurant,CA,1,standard_commercial,34.0287076,-117.115169,34.02879651560417,-117.1147398485207,0.9,"The pin is placed at the main customer entrance of Ono Hawaiian BBQ, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"31555 Yucaipa Blvd, Yucaipa, CA, 92399, US",40.76497713030493,40.81083005327174,49.49040453715283,simple,low,True
08f29a00ae5050d503490fa1d25b4c8b,Ono Hawaiian BBQ,hawaiian_restaurant,CA,1,standard_commercial,34.0287076,-117.115169,34.02879651560417,-117.1147398485207,0.9,"The pin is placed at the main customer entrance of Ono Hawaiian BBQ, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"31555 Yucaipa Blvd, Yucaipa, CA, 92399, US",40.76497713030493,40.81083005327174,49.49040453715283,simple,low,True
08f29a1d1396d72103b378c6e7111955,UPC Medical,medical_supply,CA,1,standard_commercial,34.0522248,-118.0347791,34.05231369095345,-118.0343499485207,0.9,"The pin has been placed at the main entrance of UPC Medical, which is visible on the street-facing facade. The current pin is not at the entrance, so this location is more accurate for customer access.",gpt-4o-mini,"11030 E Weaver Ave, South El Monte, CA, 91733-3540, US",40.75367554575227,40.79951575655228,49.47668393808185,simple,low,True
08f29a1d1396d72103b378c6e7111955,UPC Medical,medical_supply,CA,1,standard_commercial,34.0522248,-118.0347791,34.05231369095345,-118.0343499485207,0.9,"The pin has been placed at the main entrance of UPC Medical, which is visible on the street-facing facade. The current pin is not at the entrance, so this location is more accurate for customer access.",gpt-4o-mini,"11030 E Weaver Ave, South El Monte, CA, 91733-3540, US",40.75367554575227,40.79951575655228,49.47668393808185,simple,low,True
08f29a199daabc81038e194f889e7803,Fatburger,burger_restaurant,CA,1,standard_commercial,34.060133,-118.4468701,34.06022188266071,-118.4464409485207,0.9,"The pin is placed at the main entrance of Fatburger, which is located on the street-facing facade. The imagery shows the entrance clearly marked, making this the correct location for customer access.",gpt-4o-mini,"10955 Kinross Ave, Los Angeles, CA, 90024, US",40.74987358491451,40.79570951937981,49.4720681979815,simple,low,True
08f29a199daabc81038e194f889e7803,Fatburger,burger_restaurant,CA,1,standard_commercial,34.060133,-118.4468701,34.06022188266071,-118.4464409485207,0.9,"The pin is placed at the main entrance of Fatburger, which is located on the street-facing facade. The imagery shows the entrance clearly marked, making this the correct location for customer access.",gpt-4o-mini,"10955 Kinross Ave, Los Angeles, CA, 90024, US",40.74987358491451,40.79570951937981,49.4720681979815,simple,low,True
08f44c166388d99403e215ae8ba0fa97,T-Mobile,mobile_phone_accessories,GA,1,standard_commercial,34.06898,-83.985309,34.06906887338152,-83.9848798485207,0.9,"The pin is placed at the main customer entrance of the T-Mobile store, which is located on the street-facing facade. The coordinates are adjusted to reflect the entrance position based on the imagery.",gpt-4o-mini,"3333 Buford Dr Ste 2083B, Buford, GA, 30519, US",40.745619365046586,40.79145051415622,49.4669033956534,multi_tenant,medium,True
08f44c166388d99403e215ae8ba0fa97,T-Mobile,mobile_phone_accessories,GA,1,standard_commercial,34.06898,-83.985309,34.06906887338152,-83.9848798485207,0.9,"The pin is placed at the main customer entrance of the T-Mobile store, which is located on the street-facing facade. The coordinates are adjusted to reflect the entrance position based on the imagery.",gpt-4o-mini,"3333 Buford Dr Ste 2083B, Buford, GA, 30519, US",40.745619365046586,40.79145051415622,49.4669033956534,multi_tenant,medium,True
08f44490e0c939190308c05ce1195fbf,Big Coon Creek,campground,,3,open_space,34.2222473,-94.2432943,34.22233601229066,-94.2428651485207,0.8,"The pin is placed near the main access point visible in the image, which appears to be a road leading into the campground area.",gpt-4o-mini,"Polk Rd 474, 71841, US",40.67176424987379,40.71751232586213,49.37724018033921,complex,high,True
08f44490e0c939190308c05ce1195fbf,Big Coon Creek,campground,,3,open_space,34.2222473,-94.2432943,34.22233601229066,-94.2428651485207,0.8,"The pin is placed near the main access point visible in the image, which appears to be a road leading into the campground area.",gpt-4o-mini,"Polk Rd 474, 71841, US",40.67176424987379,40.71751232586213,49.37724018033921,complex,high,True
08f44cc51633025303a136b23b4316eb,DICK'S Sporting Goods,outdoor_gear,GA,1,standard_commercial,34.2364722,-84.4590515,34.236560897307434,-84.4586223485207,0.9,"The pin is placed at the main customer entrance of DICK'S Sporting Goods, which is located on the street-facing facade. The entrance is identifiable by the storefront door and signage.",gpt-4o-mini,"1810 Cumming Hwy, Canton, GA, 30115, US",40.664894911151634,40.7106352604718,49.36890051381037,simple,low,True
08f44cc51633025303a136b23b4316eb,DICK'S Sporting Goods,outdoor_gear,GA,1,standard_commercial,34.2364722,-84.4590515,34.236560897307434,-84.4586223485207,0.9,"The pin is placed at the main customer entrance of DICK'S Sporting Goods, which is located on the street-facing facade. The entrance is identifiable by the storefront door and signage.",gpt-4o-mini,"1810 Cumming Hwy, Canton, GA, 30115, US",40.664894911151634,40.7106352604718,49.36890051381037,simple,low,True
08f264b6830cb42403b9982c9b28649c,Computer Universe,it_service_and_computer_repair,MS,1,standard_commercial,34.2567122,-88.7238272,34.25680087597903,-88.7233980485207,0.9,"The pin is placed at the main customer entrance of Computer Universe, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"1139 W Main St, Tupelo, MS, 38801-3402, US",40.65511650263788,40.70084585426249,49.35702911641284,simple,low,True
08f264b6830cb42403b9982c9b28649c,Computer Universe,it_service_and_computer_repair,MS,1,standard_commercial,34.2567122,-88.7238272,34.25680087597903,-88.7233980485207,0.9,"The pin is placed at the main customer entrance of Computer Universe, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"1139 W Main St, Tupelo, MS, 38801-3402, US",40.65511650263788,40.70084585426249,49.35702911641284,simple,low,True
08f2912798c659a3033bd236b2c3c801,Couch Potato and Naturesway Bedding,mattress_store,CA,1,standard_commercial,34.2763094,-119.2652603,34.27639805531744,-119.2648311485207,0.9,"The pin is placed at the main entrance of the store, which is visible on the street-facing facade. The current pin is not at the entrance.",gpt-4o-mini,"2304 E Main St, Ventura, CA, 93003-2602, US",40.64564381133773,40.6913625089668,49.34552887184646,simple,low,True
08f2912798c659a3033bd236b2c3c801,Couch Potato and Naturesway Bedding,mattress_store,CA,1,standard_commercial,34.2763094,-119.2652603,34.27639805531744,-119.2648311485207,0.9,"The pin is placed at the main entrance of the store, which is visible on the street-facing facade. The current pin is not at the entrance.",gpt-4o-mini,"2304 E Main St, Ventura, CA, 93003-2602, US",40.64564381133773,40.6913625089668,49.34552887184646,simple,low,True
08f444b475b61869037b7070ee777889,Rising Cardinal Nutrition,health_food_store,AR,1,standard_commercial,34.5133901,-92.6431299,34.51347850453915,-92.64270074852072,0.9,"The pin is placed at the main customer entrance of Rising Cardinal Nutrition, which is visible on the street-facing facade. The entrance is marked by a door and signage, indicating it is the primary access point for visitors.",gpt-4o-mini,"2106 N AR-229, Haskell, AR, 72015-7200, US",40.53066981805177,40.57625918940174,49.20594560611129,simple,low,True
08f444b475b61869037b7070ee777889,Rising Cardinal Nutrition,health_food_store,AR,1,standard_commercial,34.5133901,-92.6431299,34.51347850453915,-92.64270074852072,0.9,"The pin is placed at the main customer entrance of Rising Cardinal Nutrition, which is visible on the street-facing facade. The entrance is marked by a door and signage, indicating it is the primary access point for visitors.",gpt-4o-mini,"2106 N AR-229, Haskell, AR, 72015-7200, US",40.53066981805177,40.57625918940174,49.20594560611129,simple,low,True
08f44dd99bc157010354e05fc5234f71,El Jimador Bar and Grill,mexican_restaurant,SC,1,standard_commercial,34.5453777,-82.6988103,34.545466070587445,-82.69838114852071,0.9,"The pin is placed at the main entrance of El Jimador Bar and Grill, which is located on the street-facing facade. The imagery shows the entrance clearly, making this the correct location for customer access.",gpt-4o-mini,"1711 Pearman Dairy Rd, Anderson, SC, 29625-5353, US",40.51510402438303,40.56067588832002,49.18704807898628,simple,low,True
08f44dd99bc157010354e05fc5234f71,El Jimador Bar and Grill,mexican_restaurant,SC,1,standard_commercial,34.5453777,-82.6988103,34.545466070587445,-82.69838114852071,0.9,"The pin is placed at the main entrance of El Jimador Bar and Grill, which is located on the street-facing facade. The imagery shows the entrance clearly, making this the correct location for customer access.",gpt-4o-mini,"1711 Pearman Dairy Rd, Anderson, SC, 29625-5353, US",40.51510402438303,40.56067588832002,49.18704807898628,simple,low,True
08f29a109291a22203ed0bdb701120bc,Starbucks,coffee_shop,CA,1,standard_commercial,34.6032754,-118.1841834,34.60336370906467,-118.1837542485207,0.9,"The pin is placed at the main customer entrance of the Starbucks, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"3027 Rancho Vista Blvd, Palmdale, CA, 93551-3582, US",40.48689776100052,40.53243789701076,49.15280448778816,simple,low,True
08f29a109291a22203ed0bdb701120bc,Starbucks,coffee_shop,CA,1,standard_commercial,34.6032754,-118.1841834,34.60336370906467,-118.1837542485207,0.9,"The pin is placed at the main customer entrance of the Starbucks, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"3027 Rancho Vista Blvd, Palmdale, CA, 93551-3582, US",40.48689776100052,40.53243789701076,49.15280448778816,simple,low,True
08f44ddc56a2b029036bddbd05be8494,Family Dollar,discount_store,SC,1,standard_commercial,34.64286505175148,-82.46581473106835,34.64295331869581,-82.46538557958905,0.9,"The pin is placed at the main customer entrance of the Family Dollar store, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"103 Sc-20, Tri-City Plaza, Pelzer, SC, 29669, US",40.467586903351446,40.51310531843064,49.12936029464332,simple,low,True
08f44ddc56a2b029036bddbd05be8494,Family Dollar,discount_store,SC,1,standard_commercial,34.64286505175148,-82.46581473106835,34.64295331869581,-82.46538557958905,0.9,"The pin is placed at the main customer entrance of the Family Dollar store, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"103 Sc-20, Tri-City Plaza, Pelzer, SC, 29669, US",40.467586903351446,40.51310531843064,49.12936029464332,simple,low,True
08f44d8d8dd892d203baec2b0cd7f605,"American Forest Management, Inc.",forestry_service,SC,1,standard_commercial,34.6983599,-81.1922602,34.69844810783115,-81.19183104852071,0.9,"The pin is placed at the main customer entrance of American Forest Management, Inc., which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for visitors.",gpt-4o-mini,"1645 J A Cochran Bypass, Ste C, Chester, SC, 29706, US",40.44048536142864,40.48597329224061,49.096457882483136,multi_tenant,medium,True
08f44d8d8dd892d203baec2b0cd7f605,"American Forest Management, Inc.",forestry_service,SC,1,standard_commercial,34.6983599,-81.1922602,34.69844810783115,-81.19183104852071,0.9,"The pin is placed at the main customer entrance of American Forest Management, Inc., which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for visitors.",gpt-4o-mini,"1645 J A Cochran Bypass, Ste C, Chester, SC, 29706, US",40.44048536142864,40.48597329224061,49.096457882483136,multi_tenant,medium,True
08f2ad50248ae15d038844f44ba1d638,Beach Book Mart,bookstore,NC,1,standard_commercial,34.7018614,-76.7546092,34.701949604098566,-76.75418004852071,0.9,"The pin is placed at the main entrance of the Beach Book Mart, which is visible on the street-facing facade. The entrance is identified by the door and signage, making it the correct location for customer access.",gpt-4o-mini,"1010 W Fort Macon Rd, Atlantic Beach, NC, 28512-5318, US",40.43877409114487,40.48426009720821,49.09438032832099,simple,low,True
08f2ad50248ae15d038844f44ba1d638,Beach Book Mart,bookstore,NC,1,standard_commercial,34.7018614,-76.7546092,34.701949604098566,-76.75418004852071,0.9,"The pin is placed at the main entrance of the Beach Book Mart, which is visible on the street-facing facade. The entrance is identified by the door and signage, making it the correct location for customer access.",gpt-4o-mini,"1010 W Fort Macon Rd, Atlantic Beach, NC, 28512-5318, US",40.43877409114487,40.48426009720821,49.09438032832099,simple,low,True
08f265b4819abd4b03e0ee88ba3c1310,The Terrace Mediterranean Kitchen,mediterranean_restaurant,AR,1,standard_commercial,34.7731413,-92.4033275,34.77322942804303,-92.40289834852072,0.9,"The pin is placed at the main entrance of The Terrace Mediterranean Kitchen, which is located on the street-facing facade. The imagery shows the entrance clearly marked, making this the correct location for customer access.",gpt-4o-mini,"2200 N Rodney Parham Rd, Little Rock, AR, 72212-4140, US",40.40390500872653,40.44935179477308,49.05204779714912,simple,low,True
08f265b4819abd4b03e0ee88ba3c1310,The Terrace Mediterranean Kitchen,mediterranean_restaurant,AR,1,standard_commercial,34.7731413,-92.4033275,34.77322942804303,-92.40289834852072,0.9,"The pin is placed at the main entrance of The Terrace Mediterranean Kitchen, which is located on the street-facing facade. The imagery shows the entrance clearly marked, making this the correct location for customer access.",gpt-4o-mini,"2200 N Rodney Parham Rd, Little Rock, AR, 72212-4140, US",40.40390500872653,40.44935179477308,49.05204779714912,simple,low,True
08f44cc2b2860ae103ffd902b843e7c9,Subway,fast_food_restaurant,GA,1,standard_commercial,34.795609,-84.9637827,34.79569710404176,-84.9633535485207,0.9,"The pin is placed at the main customer entrance of the Subway restaurant, which is located on the street-facing facade. The entrance is identifiable by the signage and door opening visible in the imagery.",gpt-4o-mini,"1281 Cleveland Hwy, Space #10, Dalton, GA, 30720, US",40.39290117634808,40.43833558401675,49.03868868065917,multi_tenant,medium,True
08f44cc2b2860ae103ffd902b843e7c9,Subway,fast_food_restaurant,GA,1,standard_commercial,34.795609,-84.9637827,34.79569710404176,-84.9633535485207,0.9,"The pin is placed at the main customer entrance of the Subway restaurant, which is located on the street-facing facade. The entrance is identifiable by the signage and door opening visible in the imagery.",gpt-4o-mini,"1281 Cleveland Hwy, Space #10, Dalton, GA, 30720, US",40.39290117634808,40.43833558401675,49.03868868065917,multi_tenant,medium,True
08f44d503119ed55038bc90aa52b8796,Dollar General,discount_store,GA,1,standard_commercial,32.2891951,-81.2339361,32.2891951,-81.2335069485207,0.9,"The pin is placed at the main customer entrance of Dollar General, which is located on the street-facing facade. The imagery shows the entrance clearly, making this the correct location.",gpt-4o-mini,"114 S Columbia Ave, Rincon, GA, 31326-9353, US",40.340252290398325,40.38562747786901,40.38562747786901,simple,low,True
08f44d503119ed55038bc90aa52b8796,Dollar General,discount_store,GA,1,standard_commercial,32.2891951,-81.2339361,32.2891951,-81.2335069485207,0.9,"The pin is placed at the main customer entrance of Dollar General, which is located on the street-facing facade. The imagery shows the entrance clearly, making this the correct location.",gpt-4o-mini,"114 S Columbia Ave, Rincon, GA, 31326-9353, US",40.340252290398325,40.38562747786901,40.38562747786901,simple,low,True
08f44d85000920990329fd48af3494d6,Teague's Pawn Shop,pawn_shop,SC,1,standard_commercial,34.9379677,-81.0417177,34.93805565165137,-81.04128854852071,0.9,"The pin is placed at the main customer entrance of Teague's Pawn Shop, which is located on the street-facing facade. The imagery shows the entrance clearly marked with signage.",gpt-4o-mini,"262 Cherry Rd S, Rock Hill, SC, 29732-3401, US",40.323034955877695,40.36839077820459,48.95386815126098,simple,low,True
08f44d85000920990329fd48af3494d6,Teague's Pawn Shop,pawn_shop,SC,1,standard_commercial,34.9379677,-81.0417177,34.93805565165137,-81.04128854852071,0.9,"The pin is placed at the main customer entrance of Teague's Pawn Shop, which is located on the street-facing facade. The imagery shows the entrance clearly marked with signage.",gpt-4o-mini,"262 Cherry Rd S, Rock Hill, SC, 29732-3401, US",40.323034955877695,40.36839077820459,48.95386815126098,simple,low,True
08f2659a4e6f4173039b03538cc7a75a,Panera Bread,cafe,MS,1,standard_commercial,34.9605966,-89.8562893,34.96068452737782,-89.8558601485207,0.9,"The pin is placed at the main entrance of the cafe, which is located on the street-facing facade. The imagery shows the entrance clearly, making this the correct location.",gpt-4o-mini,"7501 Goodman Rd, Olive Branch, MS, 38654, US",40.31190629644031,40.357249601156376,48.94035749040377,simple,low,True
08f2659a4e6f4173039b03538cc7a75a,Panera Bread,cafe,MS,1,standard_commercial,34.9605966,-89.8562893,34.96068452737782,-89.8558601485207,0.9,"The pin is placed at the main entrance of the cafe, which is located on the street-facing facade. The imagery shows the entrance clearly, making this the correct location.",gpt-4o-mini,"7501 Goodman Rd, Olive Branch, MS, 38654, US",40.31190629644031,40.357249601156376,48.94035749040377,simple,low,True
08f2659a58872db50332bfe5ae096bf5,Potbelly Sandwich Shop,sandwich_shop,MS,1,standard_commercial,34.9627461,-89.8935552,34.96283402507138,-89.8931260485207,0.9,"The pin is placed at the main customer entrance of the Potbelly Sandwich Shop, which is visible on the street-facing facade. The entrance is identified by the door and signage, making it the correct location for customer access.",gpt-4o-mini,"5400 Goodman Rd, Olive Branch, MS, 38654-9869, US",40.310848868626,40.35619098282364,48.93907372726711,simple,low,True
08f2659a58872db50332bfe5ae096bf5,Potbelly Sandwich Shop,sandwich_shop,MS,1,standard_commercial,34.9627461,-89.8935552,34.96283402507138,-89.8931260485207,0.9,"The pin is placed at the main customer entrance of the Potbelly Sandwich Shop, which is visible on the street-facing facade. The entrance is identified by the door and signage, making it the correct location for customer access.",gpt-4o-mini,"5400 Goodman Rd, Olive Branch, MS, 38654-9869, US",40.310848868626,40.35619098282364,48.93907372726711,simple,low,True
08f44d85ab1a1a640395f03fecc054d9,7-Eleven,convenience_store,SC,1,standard_commercial,34.9806077,-80.9217055,34.98069560590091,-80.9212763485207,0.9,"The pin is placed at the main customer entrance of the 7-Eleven, which is visible on the street-facing facade. The entrance is marked by signage and a door opening.",gpt-4o-mini,"2020 Dobys Bridge Rd, Fort Mill, SC, 29715-6804, US",40.30205980640853,40.34739203449855,48.92840343627253,simple,low,True
08f44d85ab1a1a640395f03fecc054d9,7-Eleven,convenience_store,SC,1,standard_commercial,34.9806077,-80.9217055,34.98069560590091,-80.9212763485207,0.9,"The pin is placed at the main customer entrance of the 7-Eleven, which is visible on the street-facing facade. The entrance is marked by signage and a door opening.",gpt-4o-mini,"2020 Dobys Bridge Rd, Fort Mill, SC, 29715-6804, US",40.30205980640853,40.34739203449855,48.92840343627253,simple,low,True
08f2ad62829408f6030a98ecec61f84c,Short Stop Food Mart,convenience_store,NC,1,standard_commercial,34.9930923,-78.9224256,34.99318019249638,-78.9219964485207,0.9,"The pin is placed at the main entrance of the Short Stop Food Mart, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"3607 Legion Rd, Hope Mills, NC, 28348-8413, US",40.29591424896451,40.34123956557393,48.92094247218585,simple,low,True
08f2ad62829408f6030a98ecec61f84c,Short Stop Food Mart,convenience_store,NC,1,standard_commercial,34.9930923,-78.9224256,34.99318019249638,-78.9219964485207,0.9,"The pin is placed at the main entrance of the Short Stop Food Mart, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"3607 Legion Rd, Hope Mills, NC, 28348-8413, US",40.29591424896451,40.34123956557393,48.92094247218585,simple,low,True
08f44d858ad8a8db0341c917e203406c,Tide Cleaners,dry_cleaning,SC,1,standard_commercial,34.9976542,-80.8540744,34.997742087597295,-80.8536452485207,0.9,"The pin is placed at the main customer entrance of Tide Cleaners, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"9624 Redstone Dr, Fort Mill, SC, 29707-5401, US",40.293668172052826,40.33899096222505,48.91821564025125,simple,low,True
08f44d858ad8a8db0341c917e203406c,Tide Cleaners,dry_cleaning,SC,1,standard_commercial,34.9976542,-80.8540744,34.997742087597295,-80.8536452485207,0.9,"The pin is placed at the main customer entrance of Tide Cleaners, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"9624 Redstone Dr, Fort Mill, SC, 29707-5401, US",40.293668172052826,40.33899096222505,48.91821564025125,simple,low,True
08f2659a6cd851ab033dfc9758ba99aa,Cracker Barrel Old Country Store,breakfast_and_brunch_restaurant,TN,1,standard_commercial,35.035449,-89.7965188,35.03553684698753,-89.7960896485207,0.9,"The pin is placed at the main customer entrance of Cracker Barrel, which is visible on the street-facing facade. The entrance is marked by signage and a clear path leading to the door.",gpt-4o-mini,"8000 Lowrance Rd., Hacks Cross Rd. & Nonconnah, Memphis, TN, 38125, US",40.27504986914265,40.32035171623384,48.89561223616555,simple,low,True
08f2659a6cd851ab033dfc9758ba99aa,Cracker Barrel Old Country Store,breakfast_and_brunch_restaurant,TN,1,standard_commercial,35.035449,-89.7965188,35.03553684698753,-89.7960896485207,0.9,"The pin is placed at the main customer entrance of Cracker Barrel, which is visible on the street-facing facade. The entrance is marked by signage and a clear path leading to the door.",gpt-4o-mini,"8000 Lowrance Rd., Hacks Cross Rd. & Nonconnah, Memphis, TN, 38125, US",40.27504986914265,40.32035171623384,48.89561223616555,simple,low,True
